Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	library_modality	lane	sample_index	pool
SRR19330531	2022-05-20 12:17:42	2022-05-20 12:07:07	56130861	7072488486	56130861	126	2152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330531/SRR19330531.lite.1	SRX15390196	KD6_seq1_essential_mRNA_lane_41_S89_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	A9F5F5F99C69555E5F2B19F276FE361E	94BCF16AEE6C6B03373B7DC31FAE7ED3	mRNA	41	S89	UNKNOWN
SRR19330532	2022-05-20 12:20:35	2022-05-20 12:15:35	56049729	7062265854	56049729	126	2112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19330/SRR19330532/SRR19330532.lite.1	SRX15390195	KD6_seq1_essential_mRNA_lane_41_S89_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	ADA6985464A20E405720BBBCFE6EE0FA	95A31DA4EBC94FC1179266B18475A765	mRNA	41	S89	UNKNOWN
SRR19330533	2022-05-20 12:17:42	2022-05-20 12:12:38	55436006	6984936756	55436006	126	2080		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19330/SRR19330533/SRR19330533.lite.1	SRX15390194	KD6_seq1_essential_mRNA_lane_41_S89_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	871E98CCA6B1C59C37215F9CF391E475	9549C6FC07B6B4AD89501EE8F84FDBE4	mRNA	41	S89	UNKNOWN
SRR19330534	2022-05-20 12:17:42	2022-05-20 12:08:37	54856956	6911976456	54856956	126	2078		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330534/SRR19330534.lite.1	SRX15390193	KD6_seq1_essential_mRNA_lane_5_S53_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	7317BB8138EB1A81812ABD43DCEAFA22	38588E42DD7C481780FC1695FB2E40C4	mRNA	5	S53	UNKNOWN
SRR19330535	2022-05-20 11:54:33	2022-05-20 11:53:01	13833713	1743047838	13833713	126	489		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19330/SRR19330535/SRR19330535.lite.1	SRX15390192	KD6_seq1_essential_sgRNA_lane_40_S40_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	03097F34E619126AB25043A41E63702E	524E0E57503823C1A94D66E126884F67	sgRNA	40	S40	UNKNOWN
SRR19330536	2022-05-20 11:56:34	2022-05-20 11:53:19	14038912	1768902912	14038912	126	501		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330536/SRR19330536.lite.1	SRX15390191	KD6_seq1_essential_sgRNA_lane_40_S40_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	C8D41BB5051C00D2D4E1EBC6908E1A48	331940461E5CCD4EA5F9B286720506FE	sgRNA	40	S40	UNKNOWN
SRR19330537	2022-05-20 11:56:34	2022-05-20 11:54:05	14424181	1817446806	14424181	126	507		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330537/SRR19330537.lite.1	SRX15390190	KD6_seq1_essential_sgRNA_lane_40_S40_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	4986681CDE81F8326843EE137EB94A5D	72FF80BBACD33F3066F1E7D3E870A8DF	sgRNA	40	S40	UNKNOWN
SRR19330538	2022-05-20 11:56:34	2022-05-20 11:53:28	14241305	1794404430	14241305	126	500		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330538/SRR19330538.lite.1	SRX15390189	KD6_seq1_essential_sgRNA_lane_40_S40_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	F50AE51D27213713FED17DBF32F1E834	EA0FDC42E4458595CEE07E2C080F3A9F	sgRNA	40	S40	UNKNOWN
SRR19330539	2022-05-20 12:17:42	2022-05-20 12:13:03	50966084	6421726584	50966084	126	1917		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330539/SRR19330539.lite.1	SRX15390188	KD6_seq1_essential_mRNA_lane_40_S64_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	BFA9310185583EF715CEE51B5B1E6803	1CE15F12918A1600A0259117E21DB3E5	mRNA	40	S64	UNKNOWN
SRR19330540	2022-05-20 12:15:51	2022-05-20 12:04:07	51614972	6503486472	51614972	126	1908		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330540/SRR19330540.lite.1	SRX15390187	KD6_seq1_essential_mRNA_lane_40_S64_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	7CDA0F25FDF64E804AC126BDBCBB1C72	C9298154CFBAF50810D88E61B517897C	mRNA	40	S64	UNKNOWN
SRR19330541	2022-05-20 12:17:42	2022-05-20 12:11:39	51084453	6436641078	51084453	126	1921		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330541/SRR19330541.lite.1	SRX15390186	KD6_seq1_essential_mRNA_lane_40_S64_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	8748C3785397F0E96BF06D21CCCADCCE	A7CBD806A3536A8288400865DCE5542E	mRNA	40	S64	UNKNOWN
SRR19330542	2022-05-20 12:32:36	2022-05-20 12:29:19	50866257	6409148382	50866257	126	1902		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330542/SRR19330542.lite.1	SRX15390185	KD6_seq1_essential_mRNA_lane_40_S64_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	BF07054A3B0831E299AAA28EC4D4032C	A120B3EF1E1A8E9255BBF44CD195C4A5	mRNA	40	S64	UNKNOWN
SRR19330543	2022-05-20 12:17:42	2022-05-20 12:15:52	66114957	8330484582	66114957	126	2478		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330543/SRR19330543.lite.1	SRX15390184	KD6_seq1_essential_mRNA_lane_40_S88_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	97A7CA56FA9F47CD29F0053A43828747	FDBCFCDC45B97E751A6ADCD49A416A4F	mRNA	40	S88	UNKNOWN
SRR19330544	2022-05-20 12:17:42	2022-05-20 12:07:38	65398940	8240266440	65398940	126	2434		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19330/SRR19330544/SRR19330544.lite.1	SRX15390183	KD6_seq1_essential_mRNA_lane_40_S88_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	C8169A7B0D345AEBC4D4C9E301ABF4EA	BC0951D0BDB766A9D6BC7DFA5049BA64	mRNA	40	S88	UNKNOWN
SRR19330545	2022-05-20 11:52:41	2022-05-20 11:49:49	4980415	627532290	4980415	126	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330545/SRR19330545.lite.1	SRX15390182	KD6_seq1_essential_sgRNA_lane_4_S4_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	7CDD94DBD8DAE464EE1DEF7C21B6C67B	1EFDB3D0C9507DF8387804C743A0F2B7	sgRNA	4	S4	UNKNOWN
SRR19330546	2022-05-20 12:20:35	2022-05-20 12:15:52	66155741	8335623366	66155741	126	2514		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19330/SRR19330546/SRR19330546.lite.1	SRX15390181	KD6_seq1_essential_mRNA_lane_40_S88_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	FBF29CD69242E520532BF97E13179127	9953E40DDDC135D36FC40D87225DCF97	mRNA	40	S88	UNKNOWN
SRR19330547	2022-05-20 12:28:57	2022-05-20 12:20:02	66146810	8334498060	66146810	126	2471		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330547/SRR19330547.lite.1	SRX15390180	KD6_seq1_essential_mRNA_lane_40_S88_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	8499AF788CAAA2F18CE9801E16E91155	D8D623332FC10E40ACC5DFC8425A8122	mRNA	40	S88	UNKNOWN
SRR19330548	2022-05-20 11:52:41	2022-05-20 11:50:29	6298031	793551906	6298031	126	222		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330548/SRR19330548.lite.1	SRX15390179	KD6_seq1_essential_sgRNA_lane_39_S39_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	22C12EFDBAF35D51B9BDFA1C654D40AC	CC065C69D5B9358993CE877B4D4E9BBD	sgRNA	39	S39	UNKNOWN
SRR19330549	2022-05-20 11:52:41	2022-05-20 11:50:27	6376440	803431440	6376440	126	227		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19330/SRR19330549/SRR19330549.lite.1	SRX15390178	KD6_seq1_essential_sgRNA_lane_39_S39_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	98B44494DAA3D0698779572EC3E49B44	3070326707A5E2E8C2825F67FC00A2D9	sgRNA	39	S39	UNKNOWN
SRR19330550	2022-05-20 12:17:42	2022-05-20 12:13:59	45858767	5778204642	45858767	126	1717		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330550/SRR19330550.lite.1	SRX15390177	KD6_seq1_essential_mRNA_lane_27_S75_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	C7AFBF463EE276DB511368DAE5B444CA	CECE81E1C043E81DAB027AD62B19CABB	mRNA	27	S75	UNKNOWN
SRR19330551	2022-05-20 12:17:42	2022-05-20 12:07:19	46240653	5826322278	46240653	126	1744		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330551/SRR19330551.lite.1	SRX15390176	KD6_seq1_essential_mRNA_lane_27_S75_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	04F62ACAD4E0965B95AE162C35CEA9FB	A4C6A9F473D6B24952A925760A5F2F1A	mRNA	27	S75	UNKNOWN
SRR19330552	2022-05-20 11:52:41	2022-05-20 11:49:42	4768778	600866028	4768778	126	170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330552/SRR19330552.lite.1	SRX15390175	KD6_seq1_essential_sgRNA_lane_26_S26_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	A50CF647CB99522555A107AB24BF045B	CA96F8D35D1E95A3251035652213B38E	sgRNA	26	S26	UNKNOWN
SRR19330553	2022-05-20 11:52:41	2022-05-20 11:49:50	4961093	625097718	4961093	126	175		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19330/SRR19330553/SRR19330553.lite.1	SRX15390174	KD6_seq1_essential_sgRNA_lane_26_S26_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	C45AA8FD15FCEE9EA4B9F63877229D49	E4D5958484EDE1E0F2AEED512AE9966A	sgRNA	26	S26	UNKNOWN
SRR19330554	2022-05-20 12:17:42	2022-05-20 12:10:54	49602768	6249948768	49602768	126	1884		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330554/SRR19330554.lite.1	SRX15390173	KD6_seq1_essential_mRNA_lane_3_S27_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	D0BF23CEC5719554D6A161037FD8888E	DB8A5CEC72824A9BA6C456D9592208FC	mRNA	3	S27	UNKNOWN
SRR19330555	2022-05-20 11:52:41	2022-05-20 11:50:00	4834928	609200928	4834928	126	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19330/SRR19330555/SRR19330555.lite.1	SRX15390172	KD6_seq1_essential_sgRNA_lane_26_S26_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	DF5F2E973ACAE40268671D7694DC66D2	DB7838FE0121DFC4B4E06F83AB8CFD98	sgRNA	26	S26	UNKNOWN
SRR19330556	2022-05-20 11:52:41	2022-05-20 11:50:18	4894103	616656978	4894103	126	173		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330556/SRR19330556.lite.1	SRX15390171	KD6_seq1_essential_sgRNA_lane_26_S26_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	2F8F56535C5A362E7640FC289E5EBD6B	C07C2FCF799BCBE5CF4BFA8E99DBC521	sgRNA	26	S26	UNKNOWN
SRR19330557	2022-05-20 12:17:42	2022-05-20 12:05:57	41404754	5216999004	41404754	126	1571		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19330/SRR19330557/SRR19330557.lite.1	SRX15390170	KD6_seq1_essential_mRNA_lane_26_S50_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	00D107620E80710FE072E1EDD097F5FF	BD621020776B479C90F1515041BA6944	mRNA	26	S50	UNKNOWN
SRR19330558	2022-05-20 12:30:37	2022-05-20 12:23:45	41224647	5194305522	41224647	126	1555		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330558/SRR19330558.lite.1	SRX15390169	KD6_seq1_essential_mRNA_lane_26_S50_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	47A8D559B238B31272BF01CF7FE17295	88A2C41DD619F064785EC15384A8A40C	mRNA	26	S50	UNKNOWN
SRR19330559	2022-05-20 12:17:42	2022-05-20 12:08:46	41533631	5233237506	41533631	126	1576		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19330/SRR19330559/SRR19330559.lite.1	SRX15390168	KD6_seq1_essential_mRNA_lane_26_S50_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	4D5825D4EB88F3680D06FF6F6164D6C3	AEA2E1D3D621E894ED3D76FDA893F047	mRNA	26	S50	UNKNOWN
SRR19330560	2022-05-20 12:17:42	2022-05-20 12:15:01	41797965	5266543590	41797965	126	1558		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19330/SRR19330560/SRR19330560.lite.1	SRX15390167	KD6_seq1_essential_mRNA_lane_26_S50_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	A817EAAAE5CE802F4235F3184EBF49CF	6964A577FB7DD814E45269272E774E6D	mRNA	26	S50	UNKNOWN
SRR19330561	2022-05-20 12:40:34	2022-05-20 12:33:42	44376321	5591416446	44376321	126	1666		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330561/SRR19330561.lite.1	SRX15390166	KD6_seq1_essential_mRNA_lane_26_S74_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	09305A3B98CFE5C33BC136E825D98D09	CC52CE8A3F3F4641B42C871541E4ABEF	mRNA	26	S74	UNKNOWN
SRR19330562	2022-05-20 12:38:34	2022-05-20 12:32:58	44920349	5659963974	44920349	126	1693		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19330/SRR19330562/SRR19330562.lite.1	SRX15390165	KD6_seq1_essential_mRNA_lane_26_S74_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	378DC258A2D437BBBAAD69CF0F1B674E	A3DB1912469A42FDED9D33D8C40872A4	mRNA	26	S74	UNKNOWN
SRR19330563	2022-05-20 12:17:42	2022-05-20 12:06:48	44972439	5666527314	44972439	126	1724		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19330/SRR19330563/SRR19330563.lite.1	SRX15390164	KD6_seq1_essential_mRNA_lane_26_S74_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	ACE9A93942AF71C5C6AF9ACC73082576	8DA468C86C54B35DAF98976AF2E8C506	mRNA	26	S74	UNKNOWN
SRR19330564	2022-05-20 12:05:47	2022-05-20 12:01:48	44795677	5644255302	44795677	126	1693		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330564/SRR19330564.lite.1	SRX15390163	KD6_seq1_essential_mRNA_lane_26_S74_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	FD5A04D7D115018793AD7458A3EF77DC	4945EFC5AC641E3961FA18233DAA243C	mRNA	26	S74	UNKNOWN
SRR19330565	2022-05-20 12:42:33	2022-05-20 12:39:53	50121605	6315322230	50121605	126	1872		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330565/SRR19330565.lite.1	SRX15390162	KD6_seq1_essential_mRNA_lane_3_S27_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	C66D78590A1D9BD77F96A0309D08FD0A	5EA4FD3F2D17B4CE9AF808A8B50FF1C9	mRNA	3	S27	UNKNOWN
SRR19330566	2022-05-20 12:02:56	2022-05-20 11:59:49	36314025	4575567150	36314025	126	1396		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19330/SRR19330566/SRR19330566.lite.1	SRX15390161	KD6_seq1_essential_mRNA_lane_1_S49_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	97C336CC94666AC4AD3EF13153E3429E	0F7AAE036FD5DBF199754DC447C30FF0	mRNA	1	S49	UNKNOWN
SRR19330567	2022-05-20 11:52:41	2022-05-20 11:50:32	5685422	716363172	5685422	126	201		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19330/SRR19330567/SRR19330567.lite.1	SRX15390160	KD6_seq1_essential_sgRNA_lane_25_S25_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118565	SAMN28561243	simple	9606	Homo sapiens	K562_day_6_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1423548		public	FF07F67739B2E2189EB533B67456652B	57AC472E0D8026F5939582BA10857263	sgRNA	25	S25	UNKNOWN
